"CLAVE_CASILLA"|"CLAVE_ACTA"|"ID_ESTADO"|"NOMBRE_ESTADO"|"ID_DISTRITO"|"NOMBRE_DISTRITO"|"SECCION"|"ID_CASILLA"|"TIPO_CASILLA"|"EXT_CONTIGUA"|"CASILLA"|"TIPO_ACTA"|"PAN"|"PRI"|"PRD"|"PVEM"|"PT"|"MC"|"MORENA"|"CANDIDATO_A_INDEPENDIENTE"|"PAN_PRI_PRD"|"PAN_PRI"|"PAN_PRD"|"PRI_PRD"|"PVEM_PT_MORENA"|"PVEM_PT"|"PVEM_MORENA"|"PT_MORENA"|"CANDIDATO/A NO REGISTRADO/A"|"VOTOS NULOS"|"TOTAL_VOTOS_CALCULADOS"|"LISTA_NOMINAL"|"OBSERVACIONES"|"MECANISMOS_TRASLADO"|"FECHA_HORA"
"161470C0300'"|"161470C03004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1470"|"03"|"C"|"00"|"Urbana"|4|34|40|26|44|24|95|148|-0|4|2|0|1|15|0|2|3|0|29|467|738|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:00:49"
"161470C0400'"|"161470C04004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1470"|"04"|"C"|"00"|"Urbana"|4|53|43|22|31|23|91|127|-0|13|0|0|1|13|1|5|2|1|26|452|738|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:08:11"
"161470C0500'"|"161470C05004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1470"|"05"|"C"|"00"|"Urbana"|4|28|49|32|42|22|56|152|-0|11|1|2|0|11|0|4|0|3|33|446|738|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 15:56:50"
"161470C0600'"|"161470C06004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1470"|"06"|"C"|"00"|"Urbana"|4|44|45|20|42|20|87|117|-0|5|1|0|0|13|2|4|0|0|20|420|738|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 15:54:15"
"161470S0100'"|"161470S01004EMR'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1470"|"01"|"S"|"00"|"Urbana"|"4EMR"|6|7|2|9|6|18|48|-0|1|0|0|0|3|0|0|0|0|5|105|0|"Recuento (Levantada en Consejo Distrital)"|"I"|"06/06/2024 16:54:45"
"161470S0100'"|"161470S01004ERP'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1470"|"01"|"S"|"00"|"Urbana"|"4ERP"|114|46|22|37|29|89|218|-0|-0|-0|-0|-0|-0|-0|-0|-0|1|70|626|0|"Recuento (Levantada en Consejo Distrital)"|"I"|"07/06/2024 04:41:42"
"161471B0100'"|"161471B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1471"|"01"|"B"|"00"|"Urbana"|4|43|34|13|25|21|55|86|-0|3|2|2|0|9|3|0|1|1|26|324|522|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 15:30:32"
"161471C0100'"|"161471C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1471"|"01"|"C"|"00"|"Urbana"|4|40|45|12|30|15|47|76|-0|7|2|1|0|7|3|3|1|1|20|310|522|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:01:26"
"161471C0200'"|"161471C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1471"|"02"|"C"|"00"|"Urbana"|4|52|33|9|32|18|63|90|-0|9|2|0|0|4|0|1|3|1|23|340|522|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 15:39:56"
"161472B0100'"|"161472B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1472"|"01"|"B"|"00"|"Urbana"|4|47|54|9|33|24|83|94|-0|8|3|1|0|7|2|1|0|0|25|391|628|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 15:43:32"
"161472C0100'"|"161472C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1472"|"01"|"C"|"00"|"Urbana"|4|40|45|12|26|19|80|107|-0|4|4|1|0|11|5|2|1|2|24|383|628|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:11:54"
"161473B0100'"|"161473B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1473"|"01"|"B"|"00"|"Urbana"|4|51|69|18|37|24|55|90|-0|10|2|0|0|13|3|1|3|0|24|400|671|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:34:58"
"161473C0100'"|"161473C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1473"|"01"|"C"|"00"|"Urbana"|4|18|33|23|35|26|57|116|-0|5|0|0|0|14|3|3|0|0|30|363|671|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:33:11"
"161473C0200'"|"161473C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1473"|"02"|"C"|"00"|"Urbana"|4|37|38|18|36|21|72|128|-0|2|2|0|0|21|4|4|2|0|31|416|671|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:43:52"
"161474B0100'"|"161474B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1474"|"01"|"B"|"00"|"Urbana"|4|16|17|20|40|21|56|98|-0|2|1|0|0|6|0|1|0|0|21|299|642|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:01:49"
"161474C0100'"|"161474C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1474"|"01"|"C"|"00"|"Urbana"|4|12|28|23|38|10|59|95|-0|5|0|0|0|10|2|2|0|1|23|308|642|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:46:55"
"161474C0200'"|"161474C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1474"|"02"|"C"|"00"|"Urbana"|4|21|16|18|25|16|58|106|-0|3|0|0|0|9|2|1|2|0|19|296|642|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:04:03"
"161474C0300'"|"161474C03004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1474"|"03"|"C"|"00"|"Urbana"|4|16|19|16|43|15|41|105|-0|4|0|1|0|6|3|2|2|0|28|301|641|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:52:58"
"161474C0400'"|"161474C04004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1474"|"04"|"C"|"00"|"Urbana"|4|11|21|16|32|18|64|113|-0|5|0|0|0|11|2|3|2|0|13|311|641|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:48:29"
"161474C0500'"|"161474C05004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1474"|"05"|"C"|"00"|"Urbana"|4|15|24|17|41|17|75|88|-0|2|0|0|0|9|1|0|1|0|19|309|641|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:41:38"
"161475B0100'"|"161475B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1475"|"01"|"B"|"00"|"Urbana"|4|27|44|18|52|28|57|128|-0|4|0|0|0|10|0|0|1|0|29|398|687|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:49:30"
"161475C0100'"|"161475C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1475"|"01"|"C"|"00"|"Urbana"|4|36|27|19|37|26|83|99|-0|9|1|1|0|5|5|2|3|1|14|368|686|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:38:34"
"161475C0200'"|"161475C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1475"|"02"|"C"|"00"|"Urbana"|4|22|35|16|41|29|59|115|-0|5|0|0|0|13|0|3|2|0|23|363|686|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:55:18"
"161477B0100'"|"161477B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1477"|"01"|"B"|"00"|"No Urbana"|4|19|21|13|36|13|39|113|-0|8|1|0|0|11|3|0|3|0|18|298|637|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 10:39:14"
"161477C0100'"|"161477C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1477"|"01"|"C"|"00"|"No Urbana"|4|28|24|18|33|24|57|91|-0|2|2|1|0|11|1|0|1|0|24|317|637|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 10:33:19"
"161477C0200'"|"161477C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1477"|"02"|"C"|"00"|"No Urbana"|4|24|24|11|32|16|61|107|-0|7|1|1|0|9|2|4|2|1|26|328|636|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 10:33:55"
"161477C0300'"|"161477C03004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1477"|"03"|"C"|"00"|"No Urbana"|4|25|21|14|31|14|57|98|-0|4|1|0|0|11|0|5|1|1|24|307|636|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:38:42"
"161477C0400'"|"161477C04004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1477"|"04"|"C"|"00"|"No Urbana"|4|29|32|17|32|19|46|103|-0|4|0|0|0|13|2|2|1|0|25|325|636|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:42:52"
"161478B0100'"|"161478B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1478"|"01"|"B"|"00"|"Urbana"|4|14|15|26|36|18|50|97|-0|10|1|1|0|6|0|3|1|2|26|306|714|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:37:02"
"161478C0100'"|"161478C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1478"|"01"|"C"|"00"|"Urbana"|4|10|21|31|31|24|67|74|-0|4|1|0|0|10|1|4|1|1|31|311|714|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:44:39"
"161478C0200'"|"161478C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1478"|"02"|"C"|"00"|"Urbana"|4|20|23|27|33|14|42|84|-0|2|0|0|0|5|2|2|1|1|34|290|714|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:21:49"
"161478C0300'"|"161478C03004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1478"|"03"|"C"|"00"|"Urbana"|4|10|27|28|29|16|58|92|-0|5|0|0|2|12|0|1|2|2|23|307|714|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:54:10"
"161479B0100'"|"161479B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1479"|"01"|"B"|"00"|"No Urbana"|4|22|34|35|31|26|60|127|-0|4|2|0|1|10|2|2|4|0|27|387|745|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:55:38"
"161479C0100'"|"161479C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1479"|"01"|"C"|"00"|"No Urbana"|4|14|29|36|44|27|64|130|-0|4|0|0|0|18|5|2|5|0|26|404|745|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 22:04:08"
"161479C0200'"|"161479C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1479"|"02"|"C"|"00"|"No Urbana"|4|25|24|40|29|22|70|146|-0|1|1|0|0|14|1|2|3|0|28|406|745|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:51:56"
"161480B0100'"|"161480B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1480"|"01"|"B"|"00"|"Urbana"|4|11|21|11|47|18|64|159|-0|2|0|0|1|14|2|1|1|0|43|395|730|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:46:46"
"161480C0100'"|"161480C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1480"|"01"|"C"|"00"|"Urbana"|4|13|28|20|44|28|72|155|-0|1|0|1|0|9|6|2|1|1|24|405|730|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:27:48"
"161480C0200'"|"161480C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1480"|"02"|"C"|"00"|"Urbana"|4|3|22|18|32|21|55|167|-0|1|3|0|0|11|3|3|2|0|27|368|729|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 20:32:51"
"161481B0100'"|"161481B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1481"|"01"|"B"|"00"|"No Urbana"|4|21|25|24|38|26|59|125|-0|3|1|0|0|15|0|5|2|0|19|363|681|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:06:15"
"161481C0100'"|"161481C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1481"|"01"|"C"|"00"|"No Urbana"|4|18|30|21|48|24|61|104|-0|4|1|2|3|7|2|2|2|1|26|356|681|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:47:54"
"161482B0100'"|"161482B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1482"|"01"|"B"|"00"|"Urbana"|4|22|21|20|50|21|65|135|-0|3|0|0|0|12|5|0|0|1|13|368|656|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:06:52"
"161482C0100'"|"161482C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1482"|"01"|"C"|"00"|"Urbana"|4|22|22|29|40|21|53|122|-0|9|1|0|0|4|1|4|1|0|25|354|655|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:08:28"
"161483B0100'"|"161483B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1483"|"01"|"B"|"00"|"No Urbana"|4|11|15|17|26|22|25|182|-0|1|0|1|0|7|1|5|1|0|35|349|642|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:16:24"
"161483C0100'"|"161483C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1483"|"01"|"C"|"00"|"No Urbana"|4|10|7|12|32|33|22|176|-0|2|0|0|0|12|0|5|4|1|35|351|642|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 16:57:44"
"161483C0200'"|"161483C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1483"|"02"|"C"|"00"|"No Urbana"|4|5|13|8|21|32|18|170|-0|0|1|0|0|14|5|5|3|0|24|319|642|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:53:14"
"161483E0100'"|"161483E01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1483"|"01"|"E"|"00"|"No Urbana"|4|3|3|2|33|17|19|74|-0|0|0|0|0|9|6|1|1|0|12|180|328|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:09:03"
"161484B0100'"|"161484B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1484"|"01"|"B"|"00"|"No Urbana"|4|10|14|12|26|18|42|83|-0|0|1|0|0|5|2|0|0|0|28|241|451|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:20:03"
"161484C0100'"|"161484C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1484"|"01"|"C"|"00"|"No Urbana"|4|9|21|10|30|12|35|60|-0|0|0|0|0|10|0|7|4|0|25|223|450|"Recuento (Para recuento-SRA)"|"I"|"07/06/2024 00:42:59"
"161485B0100'"|"161485B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1485"|"01"|"B"|"00"|"No Urbana"|4|20|20|8|41|19|44|112|-0|4|1|1|0|11|2|0|0|0|18|301|605|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:10:01"
"161485C0100'"|"161485C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1485"|"01"|"C"|"00"|"No Urbana"|4|13|21|11|26|13|56|96|-0|3|2|0|0|9|5|2|1|0|11|269|604|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:58:16"
"161485S0100'"|"161485S01004EMR'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1485"|"01"|"S"|"00"|"No Urbana"|"4EMR"|2|2|0|0|1|7|11|-0|0|0|0|0|2|0|0|1|0|4|30|0|"Recuento (Levantada en Consejo Distrital)"|"I"|"06/06/2024 17:24:44"
"161485S0100'"|"161485S01004ERP'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1485"|"01"|"S"|"00"|"No Urbana"|"4ERP"|19|18|5|3|2|7|37|-0|-0|-0|-0|-0|-0|-0|-0|-0|0|9|100|0|"Recuento (Levantada en Consejo Distrital)"|"I"|"07/06/2024 04:44:20"
"161486B0100'"|"161486B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1486"|"01"|"B"|"00"|"No Urbana"|4|25|17|9|37|24|65|153|-0|6|1|0|0|9|1|2|2|1|13|365|674|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:10:51"
"161486C0100'"|"161486C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1486"|"01"|"C"|"00"|"No Urbana"|4|19|18|12|24|18|59|153|-0|7|0|0|0|12|0|3|0|0|23|348|674|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:31:08"
"161487B0100'"|"161487B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1487"|"01"|"B"|"00"|"No Urbana"|4|18|17|14|38|23|40|89|-0|3|1|0|0|12|3|3|1|0|23|285|538|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:51:38"
"161487C0100'"|"161487C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1487"|"01"|"C"|"00"|"No Urbana"|4|18|20|12|32|23|41|74|-0|1|0|0|0|8|1|1|0|0|16|247|538|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:17:48"
"161487C0200'"|"161487C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1487"|"02"|"C"|"00"|"No Urbana"|4|17|27|17|46|29|48|73|-0|2|3|1|1|5|2|2|1|0|19|293|538|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:00:09"
"161488B0100'"|"161488B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1488"|"01"|"B"|"00"|"No Urbana"|4|12|21|22|37|18|22|37|-0|2|0|0|0|7|4|2|0|0|22|206|403|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:18:54"
"161488C0100'"|"161488C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1488"|"01"|"C"|"00"|"No Urbana"|4|14|15|14|37|17|29|49|-0|1|0|0|2|2|0|0|0|0|18|198|403|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:53:13"
"161489B0100'"|"161489B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1489"|"01"|"B"|"00"|"No Urbana"|4|15|48|15|31|12|26|104|-0|4|0|0|3|7|0|0|1|2|29|297|601|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:12:48"
"161489C0100'"|"161489C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1489"|"01"|"C"|"00"|"No Urbana"|4|14|27|14|31|20|15|83|-0|5|2|0|0|8|6|4|1|1|22|253|601|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:26:21"
"161490B0100'"|"161490B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1490"|"01"|"B"|"00"|"No Urbana"|4|17|21|9|29|5|32|106|-0|6|1|0|0|10|2|0|1|0|21|260|510|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:24:07"
"161490C0100'"|"161490C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1490"|"01"|"C"|"00"|"No Urbana"|4|21|24|8|38|17|32|88|-0|1|1|0|0|12|2|5|1|1|17|268|509|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:41:26"
"161491B0100'"|"161491B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1491"|"01"|"B"|"00"|"No Urbana"|4|17|13|12|39|23|40|82|-0|2|0|0|0|5|4|1|0|0|16|254|652|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 18:54:28"
"161491C0100'"|"161491C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1491"|"01"|"C"|"00"|"No Urbana"|4|10|17|5|39|28|30|72|-0|4|0|0|0|9|4|2|2|0|19|241|651|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:23:10"
"161492B0100'"|"161492B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1492"|"01"|"B"|"00"|"No Urbana"|4|9|11|13|61|29|60|146|-0|3|0|0|2|11|2|3|3|0|30|383|659|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 14:23:55"
"161492C0100'"|"161492C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1492"|"01"|"C"|"00"|"No Urbana"|4|18|12|13|29|22|46|121|-0|0|0|0|0|14|2|1|2|0|31|311|658|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 17:46:35"
"161493B0100'"|"161493B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1493"|"01"|"B"|"00"|"No Urbana"|4|23|38|20|37|10|23|66|-0|6|2|0|1|8|3|1|2|0|35|275|526|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:34:53"
"161493C0100'"|"161493C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1493"|"01"|"C"|"00"|"No Urbana"|4|19|38|37|29|20|34|56|-0|8|1|0|1|5|2|3|1|0|30|284|525|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:13:35"
"161493C0200'"|"161493C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1493"|"02"|"C"|"00"|"No Urbana"|4|16|32|39|45|15|40|60|-0|13|0|0|0|14|2|1|0|1|36|314|525|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:23:29"
"161494B0100'"|"161494B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1494"|"01"|"B"|"00"|"No Urbana"|4|4|16|10|44|12|18|62|-0|4|0|0|0|2|2|1|0|0|21|196|318|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 19:17:28"
"161495B0100'"|"161495B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1495"|"01"|"B"|"00"|"No Urbana"|4|28|24|16|61|17|24|48|-0|5|0|0|0|3|3|3|2|0|30|264|536|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:14:13"
"161496B0100'"|"161496B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1496"|"01"|"B"|"00"|"No Urbana"|4|21|50|12|39|15|42|49|-0|3|2|0|1|4|0|2|2|0|12|254|579|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:04:25"
"161496C0100'"|"161496C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1496"|"01"|"C"|"00"|"No Urbana"|4|15|58|12|17|10|34|43|-0|4|1|0|1|2|2|0|0|0|25|224|578|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:17:13"
"161496C0200'"|"161496C02004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1496"|"02"|"C"|"00"|"No Urbana"|4|14|43|15|36|10|45|52|-0|4|2|0|0|7|1|5|0|0|15|249|578|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:07:50"
"161497B0100'"|"161497B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1497"|"01"|"B"|"00"|"Urbana"|4|23|27|15|55|24|58|108|-0|2|0|0|0|5|2|0|1|0|17|337|585|"Recuento (Para recuento-SRA)"|"I"|"06/06/2024 11:47:30"
"161497C0100'"|"161497C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1497"|"01"|"C"|"00"|"Urbana"|4|29|33|17|50|15|55|97|-0|5|0|0|0|13|0|4|2|1|25|346|585|"Cotejo (Levantada en Casilla)"|"I"|"06/06/2024 12:24:41"
"161768B0100'"|"161768B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1768"|"01"|"B"|"00"|"No Urbana"|4|4|96|15|10|17|3|127|-0|1|0|0|0|5|4|0|0|0|13|295|544|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 11:23:41"
"161768C0100'"|"161768C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1768"|"01"|"C"|"00"|"No Urbana"|4|4|76|6|18|17|3|145|-0|0|0|0|0|4|1|2|5|0|11|292|544|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 12:20:54"
"161769B0100'"|"161769B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1769"|"01"|"B"|"00"|"No Urbana"|4|2|74|5|8|11|5|110|-0|2|1|1|0|6|0|0|2|0|12|239|385|"Cotejo (Levantada en Casilla)"|"F-I"|"06/06/2024 12:29:56"
"161769C0100'"|"161769C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1769"|"01"|"C"|"00"|"No Urbana"|4|0|71|4|6|14|4|93|-0|1|0|0|0|9|1|1|0|0|14|218|384|"Cotejo (Levantada en Casilla)"|"F-I"|"06/06/2024 14:25:06"
"161770B0100'"|"161770B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1770"|"01"|"B"|"00"|"No Urbana"|4|4|76|12|8|16|5|144|-0|1|1|1|0|7|1|0|5|0|15|296|463|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 11:42:34"
"161770C0100'"|"161770C01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1770"|"01"|"C"|"00"|"No Urbana"|4|7|71|7|8|13|5|108|-0|3|0|0|1|4|0|1|4|0|12|244|462|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 11:35:18"
"161771B0100'"|"161771B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1771"|"01"|"B"|"00"|"No Urbana"|4|5|81|5|11|11|4|124|-0|2|1|0|0|7|2|3|0|0|11|267|500|"Cotejo (Levantada en Casilla)"|"F-I"|"06/06/2024 12:31:23"
"161772B0100'"|"161772B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1772"|"01"|"B"|"00"|"No Urbana"|4|1|28|3|0|1|1|10|-0|0|0|0|0|0|0|0|0|0|57|101|491|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 11:32:40"
"161773B0100'"|"161773B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1773"|"01"|"B"|"00"|"No Urbana"|4|5|91|6|15|17|6|140|-0|1|1|1|0|6|0|1|0|0|18|308|662|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 12:12:07"
"161774B0100'"|"161774B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1774"|"01"|"B"|"00"|"No Urbana"|4|5|122|10|9|14|2|115|-0|1|0|0|0|4|4|0|1|0|21|308|666|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 11:44:50"
"161775B0100'"|"161775B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1775"|"01"|"B"|"00"|"No Urbana"|4|4|91|2|11|20|1|95|-0|0|0|0|0|4|0|2|1|0|10|241|477|"Recuento (Para recuento-SRA)"|"F-I"|"06/06/2024 12:09:27"
"161776B0100'"|"161776B01004'"|"16"|"MICHOACAN"|"011"|"PATZCUARO"|"1776"|"01"|"B"|"00"|"No Urbana"|4|2|26|3|4|3|1|63|-0|1|1|0|0|9|2|0|1|0|8|124|288|"Recuento (Para recuento-SC)"|"F-I"|"06/06/2024 19:20:36"
